nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT92,FR*SOD*S*GADP*7*9*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP792,FR*SOD*E*GADP*7*9*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT62,FR*SOD*S*GADP*7*6*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP762,FR*SOD*E*GADP*7*6*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT171,FR*SOD*S*GADP*7*17*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP7171,FR*SOD*E*GADP*7*17*1*_,24,false,false,true,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-11-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT182,FR*SOD*S*GADP*7*18*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP7182,FR*SOD*E*GADP*7*18*2*_,22,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-11-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT111,FR*SOD*S*GADP*7*11*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP7111,FR*SOD*E*GADP*7*11*1*_,50,false,false,true,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-04-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT172,FR*SOD*S*GADP*7*17*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP7172,FR*SOD*E*GADP*7*17*2*_,22,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-11-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT92,FR*SOD*S*GADP*7*9*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP792,FR*SOD*E*GADP*7*9*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT121,FR*SOD*S*GADP*7*12*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP7121,FR*SOD*E*GADP*7*12*1*_,24,false,false,true,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-11-25,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,ADP_ORLY_BAT62,FR*SOD*S*GADP*7*6*_*_,ORY BAT - BAT,Voirie,"","","[48.733494,2.363758]",41,FROTHEGADP762,FR*SOD*E*GADP*7*6*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP912,FR*SOD*S*GADP*9*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B VERT,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729862,2.369040]",2,FROTHEGADP912,FR*SOD*E*GADP*9*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-01-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP912,FR*SOD*S*GADP*9*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B VERT,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729862,2.369040]",2,FROTHEGADP912,FR*SOD*E*GADP*9*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-01-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP911,FR*SOD*S*GADP*9*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B VERT,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729862,2.369040]",2,FROTHEGADP911,FR*SOD*E*GADP*9*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-01-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP911,FR*SOD*S*GADP*9*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B VERT,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729862,2.369040]",2,FROTHEGADP911,FR*SOD*E*GADP*9*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2020-01-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1012,FR*SOD*S*GADP*10*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B ROUGE,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729465,2.366988]",2,FROTHEGADP1012,FR*SOD*E*GADP*10*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-08-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1011,FR*SOD*S*GADP*10*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B ROUGE,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729465,2.366988]",2,FROTHEGADP1011,FR*SOD*E*GADP*10*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-08-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1012,FR*SOD*S*GADP*10*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B ROUGE,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729465,2.366988]",2,FROTHEGADP1012,FR*SOD*E*GADP*10*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-08-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1011,FR*SOD*S*GADP*10*1*_*_,ORY PARKINGS INTERIEURS ZP - P4B ROUGE,Voirie,17 Promenade d'Orly 91550 Paray-Vieille-Poste,91550,"[48.729465,2.366988]",2,FROTHEGADP1011,FR*SOD*E*GADP*10*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-08-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1242,FR*SOD*S*GADP*12*4*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1242,FR*SOD*E*GADP*12*4*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1222,FR*SOD*S*GADP*12*2*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1222,FR*SOD*E*GADP*12*2*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1271,FR*SOD*S*GADP*12*7*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1271,FR*SOD*E*GADP*12*7*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1281,FR*SOD*S*GADP*12*8*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1281,FR*SOD*E*GADP*12*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1221,FR*SOD*S*GADP*12*2*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1221,FR*SOD*E*GADP*12*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1232,FR*SOD*S*GADP*12*3*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1232,FR*SOD*E*GADP*12*3*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1231,FR*SOD*S*GADP*12*3*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1231,FR*SOD*E*GADP*12*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1281,FR*SOD*S*GADP*12*8*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1281,FR*SOD*E*GADP*12*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1232,FR*SOD*S*GADP*12*3*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1232,FR*SOD*E*GADP*12*3*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1282,FR*SOD*S*GADP*12*8*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1282,FR*SOD*E*GADP*12*8*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1262,FR*SOD*S*GADP*12*6*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1262,FR*SOD*E*GADP*12*6*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1271,FR*SOD*S*GADP*12*7*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1271,FR*SOD*E*GADP*12*7*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1262,FR*SOD*S*GADP*12*6*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1262,FR*SOD*E*GADP*12*6*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1282,FR*SOD*S*GADP*12*8*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1282,FR*SOD*E*GADP*12*8*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1251,FR*SOD*S*GADP*12*5*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1251,FR*SOD*E*GADP*12*5*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1252,FR*SOD*S*GADP*12*5*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1252,FR*SOD*E*GADP*12*5*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1212,FR*SOD*S*GADP*12*1*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1212,FR*SOD*E*GADP*12*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1211,FR*SOD*S*GADP*12*1*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1211,FR*SOD*E*GADP*12*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1241,FR*SOD*S*GADP*12*4*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1241,FR*SOD*E*GADP*12*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1222,FR*SOD*S*GADP*12*2*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1222,FR*SOD*E*GADP*12*2*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1241,FR*SOD*S*GADP*12*4*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1241,FR*SOD*E*GADP*12*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1252,FR*SOD*S*GADP*12*5*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1252,FR*SOD*E*GADP*12*5*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1261,FR*SOD*S*GADP*12*6*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1261,FR*SOD*E*GADP*12*6*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1272,FR*SOD*S*GADP*12*7*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1272,FR*SOD*E*GADP*12*7*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1212,FR*SOD*S*GADP*12*1*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1212,FR*SOD*E*GADP*12*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1221,FR*SOD*S*GADP*12*2*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1221,FR*SOD*E*GADP*12*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1272,FR*SOD*S*GADP*12*7*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1272,FR*SOD*E*GADP*12*7*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1251,FR*SOD*S*GADP*12*5*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1251,FR*SOD*E*GADP*12*5*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP1211,FR*SOD*S*GADP*12*1*_*_,PAB - BAT 5720,Voirie,1200 Aeroport Charles de Gaulle 93290 Tremblay-en-France,93290,"[49.003333,2.563847]",16,FROTHEGADP1211,FR*SOD*E*GADP*12*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
